theta_z_deg,open_step,align_deg,tilt_deg,cost,t_flight,release_x,release_y,release_z,vel_x,vel_y,vel_z,land_x,land_y,land_z
5.0,0.022714285714285715,44.950704973809394,90,1.377340215490969,0.36429405849819335,-0.010450083268553031,0.06343420466947103,0.6465705699303296,0.001760888099454766,-0.0002889281072993022,0.012003407556795409,-0.009808602196241484,0.06332894987664876,0.0
35.0,0.026857142857142857,44.950704973809394,90,1.378523010019018,0.38624394099616216,0.08216236594520603,-0.026594222902999003,0.7343798643418555,-0.0010754487134634338,-0.004084193069327502,-0.0068103873414315785,0.08174698039577866,-0.02817171772988527,0.0
25.0,0.010285714285714285,44.950704973809394,90,1.378723341371704,0.30442078453850974,0.06714363853834587,-0.015069162734923732,0.45828309670985656,0.00012462742809749017,-0.0005864021560043897,-0.012242487831133353,0.06718157771778233,-0.01524767573930966,0.0
-15.0,0.031,44.950704973809394,75,1.37916107442832,0.40606845308383566,0.005640012469688732,0.04190912550224568,0.805126958768652,0.00404207294934629,0.0017267978440999032,0.009028732069582546,0.007281370779481797,0.04261032363158783,0.0
-25.0,0.010285714285714285,44.950704973809394,75,1.379985327816962,0.12115650656307651,0.04380521730569431,0.004986913383408176,0.072,0.0,0.0,0.0,0.04380521730569431,0.004986913383408176,0.0
-15.0,0.026857142857142857,44.950704973809394,90,1.3806229385862776,0.376582823882931,0.02213411340734261,0.022647543992653826,0.7016562581188718,0.00011384022543886596,0.007122825407108457,-0.01608021057988296,0.02217698368090985,0.025329877698487817,0.0
45.0,0.010285714285714285,44.950704973809394,60,1.3816087065604226,0.30698301575038694,0.04103225829695755,0.00609440650871855,0.46726627276060867,-0.0013722915963276794,-0.0009290547253015813,-0.01637249307892663,0.040610988084227966,0.0058092024873483234,0.0
-15.0,0.031,44.950704973809394,90,1.3818495187095936,0.4074775038633378,0.0014858052202276855,0.04183358040910387,0.8089978921637443,-0.00025839638063428205,0.007459586246545413,0.013296652020473587,0.0013805145080395074,0.044873193992699484,0.0
35.0,0.010285714285714285,44.950704973809394,90,1.3818821775864767,0.30954773239433825,0.05097321933042958,-0.0048172617328759975,0.4695398125509211,-0.0014675867782981689,0.0025306970544791,0.0014740852017824935,0.05051893117111547,-0.004033890198284961,0.0
25.0,0.002,44.950704973809394,90,1.3823154652013163,0.28667499179572753,0.0244544096958625,0.022433710050535797,0.4023652594840168,-0.004769366037015166,-0.0014296711753683522,0.0025818533358856754,0.023087151726330354,0.022023859078066487,0.0
-15.0,0.006142857142857143,44.950704973809394,90,1.382420218199183,0.12115650656307651,0.06922301159328223,-0.022125167256142372,0.072,0.0,0.0,0.0,0.06922301159328223,-0.022125167256142372,0.0
-15.0,0.022714285714285715,44.950704973809394,75,1.3838284640414031,0.3551576689142352,0.03713331971497203,0.008434710589043305,0.6142919197394355,-0.01144694244278266,0.004516188415541328,0.01241678685159009,0.03306785032079792,0.010038669539084437,0.0
25.0,0.006142857142857143,44.950704973809394,90,1.3841777172554977,0.2956376507154763,0.02419859610147161,0.01771296891005533,0.4254236092342995,0.0013841555441843068,0.000567872543796033,0.011099193256121076,0.024607804594779063,0.01788085341480901,0.0
5.0,0.018571428571428572,44.950704973809394,90,1.3842388312627119,0.33998869544921834,0.011711832773761024,0.03426559586504522,0.571644931827718,-0.004447347442955163,-0.005734831617742464,-0.013719974993309236,0.010199784918421282,0.03231581794470803,0.0
-15.0,0.031,44.950704973809394,60,1.3842954794966282,0.40139516007835874,-0.011204257464025199,0.06028348656825706,0.7934417050444288,-0.005160596075273471,-0.008572921636050279,-0.007866436289161172,-0.013275695751759343,0.05684235731581543,0.0
-25.0,0.039285714285714285,44.950704973809394,60,1.3844307632993078,0.12115650656307651,1.0569849800233118,-0.3832574779921656,0.072,0.0,0.0,0.0,1.0569849800233118,-0.3832574779921656,0.0
-25.0,0.014428571428571428,44.950704973809394,90,1.3851756876302177,0.12115650656307651,0.10468562307460624,-0.0569407987548501,0.072,0.0,0.0,0.0,0.10468562307460624,-0.0569407987548501,0.0
45.0,0.014428571428571428,44.950704973809394,75,1.3857345140502884,0.3234773142785291,0.050141625805281656,-0.0094251694258082,0.5135269619110505,-3.360069952274003e-06,0.0013968701699952624,-0.0008645647019900338,0.05014053889887771,-0.00897331361482234,0.0
-45.0,0.018571428571428572,44.950704973809394,75,1.3873534870518238,0.34249912454569337,0.05852056851228148,-0.013698504426381469,0.5757103686017343,-0.00017804278324151657,-0.015321769500447613,-0.0009522763283520419,0.05845958901488958,-0.01894619706677568,0.0
-15.0,0.026857142857142857,44.950704973809394,60,1.388002290383013,0.3724842142204292,0.001280158360727141,0.036965883781845475,0.6816362086977162,-0.005979295584952853,0.0038768978294539957,-0.002938342012903661,-0.0009470348568257037,0.038409967023462534,0.0
-15.0,0.014428571428571428,44.950704973809394,90,1.3884867630815632,0.12115650656307651,-0.046766412137806475,0.08776342450389503,0.072,0.0,0.0,0.0,-0.046766412137806475,0.08776342450389503,0.0
5.0,0.014428571428571428,44.950704973809394,75,1.3891273800169939,0.321660235479976,0.011467827236790188,0.02641389198319716,0.5116142093784022,-0.002416829320073255,-0.0049000810160509944,-0.012798840679044687,0.010690429348580515,0.024837730769703237,0.0
25.0,0.018571428571428572,44.950704973809394,60,1.390290670137434,0.34302483234993275,0.06917451750674398,-0.03380502228201742,0.5781308060491707,0.0012844306886783396,0.0020602588207363493,-0.002853733304943873,0.06961510912839299,-0.03309830234543686,0.0
35.0,0.031,44.950704973809394,60,1.3903370201041614,0.41157859898176846,0.02465240449373442,0.009451751165607772,0.8292519592267815,-0.002361641605897191,0.00165472236355102,0.003984771992451286,0.0236804033502822,0.010132799477701902,0.0
25.0,0.010285714285714285,44.950704973809394,75,1.3904018348793528,0.3054060315287836,0.04703019105591578,-0.011320285855834635,0.4566931963505431,-0.0006486277251704919,-0.003105887351446679,0.0026525472573624143,0.04683209623643191,-0.01226884258621541,0.0
-5.0,0.018571428571428572,44.950704973809394,60,1.3907224868407675,0.3338608375510756,-0.0034044835373824942,0.03503365944703845,0.5426091308346225,0.006245706658845884,-0.0004790372226892714,0.01233200292770853,-0.0013192866811618771,0.034873727678653266,0.0
45.0,0.026857142857142857,44.950704973809394,75,1.3908638142879697,0.3812372174038874,0.10343974938293635,-0.06400994029758864,0.7196544330284584,0.0006361292749856862,0.0012334889790277526,-0.017712924039434697,0.10368226553764104,-0.06353968839152574,0.0
15.0,0.010285714285714285,44.950704973809394,75,1.3918197586106007,0.30443494369765456,0.0381802561461128,-0.005337132831733226,0.458951801881153,-0.0016578586495819003,-0.0006389230913751709,-0.014299565703614903,0.037675546041468666,-0.0055316433470831575,0.0
15.0,0.010285714285714285,44.950704973809394,60,1.3920591569734797,0.30451388606342916,0.040602003175046766,-0.007592074526964492,0.4540307498919754,0.005295244492192208,-0.008517985291827193,0.0026388188701353954,0.042214478653020186,-0.010185919329609923,0.0
-15.0,0.014428571428571428,44.950704973809394,75,1.3930383743193648,0.32304335395253025,0.016368555505810758,0.01403688753221795,0.5174796229376982,-0.0006474901097486274,-0.0007695890320076615,-0.017361434665668085,0.01615938812910647,0.013788276910153113,0.0
-25.0,0.018571428571428572,44.950704973809394,90,1.3948122188134424,0.12115650656307651,0.06067457416593575,-0.03110080502971787,0.072,0.0,0.0,0.0,0.06067457416593575,-0.03110080502971787,0.0
5.0,0.018571428571428572,44.950704973809394,75,1.3953798755391487,0.3402885395947749,-0.013820885728601535,0.04353143070891342,0.5635333620931217,-0.009191029649877613,0.002968542098555904,0.013069618044854181,-0.016948487785530663,0.044541591564356615,0.0
25.0,0.022714285714285715,44.950704973809394,60,1.3961222676743714,0.35693216616970375,0.039115943747028745,-0.013467950320643409,0.6313238560702474,0.0016601599857385407,0.0001653851894783953,-0.017997969122891533,0.03970850824692666,-0.013408919026710498,0.0
5.0,0.010285714285714285,44.950704973809394,90,1.3983100889278546,0.3137556050100768,0.06500360792229017,-0.03807663959332925,0.4827281199981442,-0.004464941639804598,-0.0012710171992941222,0.0004230468134602816,0.06360270745675858,-0.03847542836367199,0.0
35.0,0.014428571428571428,44.950704973809394,75,1.3985537689807124,0.32604653220424007,0.06088448863252419,-0.033374437114141224,0.5172666441692046,-0.0010141905832850018,-0.008197060083628416,0.012777192274535665,0.06055381530984992,-0.03604706012867807,0.0
25.0,0.002,44.950704973809394,75,1.399102097751001,0.2873474286346589,0.009110187781641103,0.01231711795908636,0.4020956678271597,-0.0013990972260935486,0.0012163643357630816,0.010102906265094802,0.008708160791313238,0.012666637123250786,0.0
-25.0,0.018571428571428572,44.950704973809394,75,1.399678989476804,0.33821417923981006,0.00152599496912593,0.006307256995953079,0.5614908483290302,0.03505345451161016,0.0025896837055652128,-0.0012229885936765328,0.013381570316290177,0.007183124744921528,0.0
15.0,0.002,44.950704973809394,90,1.4005598704248652,0.28891679648456015,0.04322650926605966,-0.023941677634189626,0.41146701825944504,0.0054215185451711445,-0.0011672594671729986,-0.007034443072559959,0.04479287703621214,-0.02427891850011152,0.0
45.0,0.031,44.950704973809394,60,1.401990874993092,0.40807459357713444,0.08163887344668558,-0.05569397152489526,0.8169998575435986,0.002950535405039645,-0.011478116782747128,-0.00047871382745867663,0.08284291198293207,-0.06037789936604568,0.0
-25.0,0.022714285714285715,44.950704973809394,75,1.402608145600222,0.35320785688730777,-0.004671711473150041,0.019445210724522172,0.6166919498415622,-0.0018669089815358253,0.00703777547136436,-0.01349007101593358,-0.005331118393521976,0.02193100831601684,0.0
-15.0,0.026857142857142857,44.950704973809394,75,1.4029427036114048,0.3767528452754181,-0.015999586213592758,0.028464843254967138,0.6908440034544386,0.0026136911161503407,0.008055009842118932,0.01429311448741366,-0.015014870648912033,0.031499591131706944,0.0
-5.0,0.018571428571428572,44.950704973809394,75,1.4032872418388866,0.3362087965085653,-0.017475636336727263,0.03190236758554856,0.5512747260550247,0.0037895094010104158,0.001019548105370971,0.0094244841772273,-0.01620156994165566,0.03224514862703792,0.0
-15.0,0.022714285714285715,44.950704973809394,60,1.4037905116092333,0.3492888089402132,-0.011512812638496607,0.025589835767804305,0.5986862100305672,0.001779840876447586,0.0010994549553902666,-0.0007532552269129411,-0.010891134138659124,0.025973863079655986,0.0
-15.0,0.018571428571428572,44.950704973809394,75,1.4044329540222216,0.33798277980795716,0.008905765843359286,0.0004926339589331449,0.5539944706101578,0.0072325168204334656,0.0059432470014625545,0.018685130880227163,0.011350231983337197,0.002501349101572765,0.0
-25.0,0.026857142857142857,44.950704973809394,90,1.4074055358368875,0.3766120029914439,0.003900343982460288,0.008419992528105305,0.7011098321632382,-0.0025413470210652184,-0.004598122058058207,-0.014341829814066287,0.0029432421905605773,0.006688284569820863,0.0
-25.0,0.014428571428571428,44.950704973809394,75,1.4078553900004127,0.3238401977435592,0.03270957663283183,-0.0167710394755414,0.5200299254606944,-0.008951028532517835,-0.01056091790939323,-0.017386482981649465,0.029810873782853017,-0.0201910892196728,0.0
-45.0,0.002,44.950704973809394,60,1.4079501157970655,0.3010386593496682,-0.003906915584995785,0.020318511854162606,0.44608445802928925,-0.016780842342786415,-0.0077052198890589785,-0.005223222783570236,-0.008958597866626353,0.017998942788765893,0.0
25.0,0.055857142857142855,44.950704973809394,60,1.4110234040739182,0.12115650656307651,0.5420719564131713,-0.33464937483261414,0.072,0.0,0.0,0.0,0.5420719564131713,-0.33464937483261414,0.0
15.0,0.006142857142857143,44.950704973809394,90,1.412062320408749,0.2951111485597439,0.04636065479653425,-0.039795921072174535,0.4266966153160794,-0.002223522915664744,-0.003362321850871597,0.0016357520111620616,0.04570446839504352,-0.04078817973541277,0.0
-5.0,0.010285714285714285,44.950704973809394,90,1.4140473488878347,0.313551187998036,0.05878266646646885,-0.056148264496131486,0.48502044039680875,-0.0037118977160166544,0.006047260330183657,-0.00889349503581105,0.05761879652788463,-0.054252138835469005,0.0
15.0,0.022714285714285715,44.950704973809394,75,1.4143534519747172,0.3632831816923443,0.013715840685634651,-0.015441389421182252,0.6442944634494111,-0.0011166988589428328,0.005810385721659456,0.008371687837120945,0.013310162771165689,-0.013330574009358036,0.0
-45.0,0.014428571428571428,44.950704973809394,90,1.4157436324842985,0.12115650656307651,0.020112961007437133,-0.021837278500947983,0.072,0.0,0.0,0.0,0.020112961007437133,-0.021837278500947983,0.0
-5.0,0.014428571428571428,44.950704973809394,60,1.4172475769287132,0.31751835292151986,-0.02277135398975484,0.018406077466037132,0.49254175883895407,0.011630380187726552,-0.01047892116264576,0.006204562447820194,-0.01907849482869683,0.015078827678079392,0.0
35.0,0.018571428571428572,44.950704973809394,60,1.4172933121905875,0.34376753283255485,0.05129098516047895,-0.053242006291088086,0.5800181661871373,-7.887225283886856e-05,0.000964926558265633,-0.0010597688358071622,0.05126387144071158,-0.0529102958687885,0.0
-5.0,0.014428571428571428,44.950704973809394,75,1.41752432720297,0.3219350607211423,-0.012833588695462958,0.006882900553421925,0.510013232890819,0.008151079771560599,-0.004017272513962833,-0.005120050282947375,-0.010209470334262722,0.0055895996827059246,0.0
-15.0,0.018571428571428572,44.950704973809394,60,1.4179034243474788,0.33325861141713164,-0.010685427885444947,0.0033527295590324285,0.5404405986292113,0.009563282935055734,-0.003146628903786912,0.012948166809145789,-0.007498381493919123,0.002304088379911391,0.0
15.0,0.002,44.950704973809394,60,1.418224186689962,0.2851395606436006,0.0034509734055521023,-0.0105407069432551,0.39413234136225134,0.008101963619477313,-0.002873185149330354,0.01636591495112416,0.005761163752360299,-0.011359965694382874,0.0
15.0,0.006142857142857143,44.950704973809394,60,1.4183719673815773,0.2938522391427003,0.01681985053524854,-0.02217428613481396,0.41919170245868254,-0.0011226155179006048,0.0005880238961902817,0.014806154437456698,0.016489967451617106,-0.02200149399624903,0.0
45.0,0.010285714285714285,44.950704973809394,75,1.4185147742673505,0.3113180068009317,0.029321804023745145,-0.03474023011160701,0.4709781663843124,-0.001144329588534665,0.0021909259826469185,0.014162511267694633,0.0289655536171192,-0.034058155401641,0.0
25.0,0.014428571428571428,44.950704973809394,75,1.4199730274946964,0.32802105153919037,0.05690905198055045,-0.062150760582048284,0.5246172440050495,-8.055183829958068e-05,0.0018822706042309623,0.00960308879728089,0.05688262928184801,-0.061533336199167135,0.0
-45.0,0.010285714285714285,44.950704973809394,60,1.4201203600676469,0.12115650656307651,-0.04547612474787431,0.03889568221715385,0.072,0.0,0.0,0.0,-0.04547612474787431,0.03889568221715385,0.0
-25.0,0.031,44.950704973809394,75,1.4203167464270399,0.4005171413664701,-0.030152593754030503,0.023274914998997445,0.7855469936131987,0.007893444396082083,-0.010963451591519957,0.003204808848060736,-0.026991133968976525,0.018883864708052193,0.0
-25.0,0.018571428571428572,44.950704973809394,60,1.4230914764622726,0.33376478193771814,-0.024321043021377158,0.012280097795357091,0.542213146400646,0.009942905674785452,-0.010828648551669262,0.012579528513336768,-0.02100245127700509,0.008665876272829012,0.0
-25.0,0.022714285714285715,44.950704973809394,60,1.4244036473892878,0.34973784049424056,-0.018485981485297953,0.001810672717514213,0.6002887459227638,-0.0004371055268437285,0.0072869164919726025,-0.000932222479610445,-0.018638853828324375,0.004359183155278578,0.0
-45.0,0.022714285714285715,44.950704973809394,75,1.4256532144372007,0.35751351096626505,-0.01745341497722439,0.006498180712859217,0.623269540592491,-0.0010093870060615129,-0.013334510778211725,0.010258355033911926,-0.017814284469685165,0.0017309129475232398,0.0
-5.0,0.018571428571428572,44.950704973809394,90,1.4257707295784214,0.33994590651375406,-0.03138868380059318,0.020785171297391807,0.5670462918293534,-0.01879840370651087,0.004547294783968647,-0.0006139238238578315,-0.03777912418961454,0.022331005544913296,0.0
-25.0,0.031,44.950704973809394,60,1.42628377786699,0.3992599950734079,-0.0429786101461137,0.03310139242746159,0.777281910029244,-0.009258452395968786,-0.004998998102702656,0.011563884961036663,-0.04667513980411558,0.031105492469604548,0.0
-5.0,0.010285714285714285,44.950704973809394,75,1.4270737856701643,0.31192895662506165,-0.018592010398010235,-0.0051168248394538466,0.4742549044824532,0.02729635109749634,-0.009591379299515729,0.009617563011108388,-0.010077488080496844,-0.008108653776947002,0.0
-35.0,0.002,44.950704973809394,90,1.4282331288228947,0.12115650656307651,-0.04907988700256611,0.030834760758559673,0.072,0.0,0.0,0.0,-0.04907988700256611,0.030834760758559673,0.0
25.0,0.055857142857142855,44.950704973809394,90,1.4286459753836154,0.12115650656307651,0.4687515417917716,-0.3261992303689449,0.072,0.0,0.0,0.0,0.4687515417917716,-0.3261992303689449,0.0
45.0,0.022714285714285715,44.950704973809394,60,1.4321128230453986,0.36145722230017757,0.0675762753764974,-0.08728464893616418,0.6387367301061799,-0.0006973963259981897,0.0014315171047252218,0.005831981742332459,0.06732419643765974,-0.08676721673981501,0.0
-15.0,0.006142857142857143,44.950704973809394,75,1.4333187414071187,0.3082009165030682,-0.0009346159718183043,-0.02579904751896957,0.4653506647954107,0.0029386043608651408,-0.003289600642344126,0.0018316571182985797,-2.893541455975502e-05,-0.026812905451869113,0.0
35.0,0.002,44.950704973809394,90,1.4351987657686043,0.29989407279175295,-0.004455093762276404,-0.025009080632103168,0.44144346064303647,-0.000950661464160299,0.0005709279914234422,-0.0010175238781950924,-0.004740191500609607,-0.024837862711484377,0.0
-25.0,0.026857142857142857,44.950704973809394,75,1.435375920242642,0.3746629652974904,-0.03862661000168125,0.011386727788308416,0.688800042548287,0.010681982869462647,-0.016820245097060177,-0.0007305947339908414,-0.03462446662455138,0.005084804883213276,0.0
-5.0,0.010285714285714285,44.950704973809394,60,1.4357177620179518,0.30362274914596116,-0.03054884579263886,-0.0015165324375432992,0.45616033667605826,0.0058650827923559246,0.0001868309209537497,-0.013122242003964502,-0.028768073231255083,-0.00145980631969785,0.0
35.0,0.006142857142857143,44.950704973809394,60,1.435985903371529,0.30237408010592803,0.011455188324278887,-0.041604970004752474,0.4447055023932136,9.136523630159932e-06,0.00015999762374985238,0.012431823503553652,0.011457950972206922,-0.04155659087045198,0.0
-5.0,0.014428571428571428,44.950704973809394,90,1.4361163820346625,0.3276089452534387,-0.02809713510099306,-0.002736368366175998,0.5276747583597647,-0.001179514967949713,0.0012610976542684268,-0.003762953738686292,-0.028483554755553708,-0.002323221493799533,0.0
45.0,0.018571428571428572,44.950704973809394,90,1.436758553245058,0.3400889256908487,0.031265442828447565,-0.06761149420871328,0.5672057101545691,0.01782425324501402,0.0031109415870267387,0.00032030264472737713,0.03732727396578601,-0.06655349742649437,0.0
-15.0,0.014428571428571428,44.950704973809394,60,1.4367844898012783,0.315275484301955,-0.03268879204192803,-0.00010804278867167652,0.4932975768407307,0.005310551199174118,-0.0018114521113188591,-0.0182294281125861,-0.031014505440698083,-0.0006791492303575287,0.0
5.0,0.010285714285714285,44.950704973809394,75,1.4389227768289061,0.3108047849144211,0.0250763470007357,-0.055525319341297515,0.4708385814943855,0.0015520717750741597,-0.010392617002055182,0.009596141751782028,0.025558738334959367,-0.05875539443331923,0.0
5.0,0.006142857142857143,44.950704973809394,60,1.439756321672263,0.29330856704392355,-0.00448329264733268,-0.03320010505295151,0.42651743406675957,0.003246707382249109,0.0027707483452099613,-0.015480961154161754,-0.003531005557434266,-0.03238742082617865,0.0
-45.0,0.014428571428571428,44.950704973809394,75,1.4400908257598766,0.12115650656307651,-0.02184901035631582,-0.01473453990271831,0.072,0.0,0.0,0.0,-0.02184901035631582,-0.01473453990271831,0.0
-35.0,0.031,44.950704973809394,60,1.4406417674362144,0.39666791721809297,-0.04296540772091174,0.013649280573588798,0.7660263984238617,0.0002866881495000584,-0.019122860240148587,0.0145032345820173,-0.04285168772975844,0.006063855430876376,0.0
15.0,0.002,44.950704973809394,75,1.441216871094286,0.2876613050413125,0.028156730445041182,-0.06419394220748359,0.40216223074933816,0.0005433551688083238,-0.0006888001431526458,0.012937936962935659,0.028313032702001528,-0.06439208335557552,0.0
35.0,0.014428571428571428,44.950704973809394,60,1.4416117650662144,0.3266574677447366,0.008711447111631975,-0.04665166461516131,0.5254902922759518,-0.002148217004119407,0.0018723842236068045,-0.006434173204787896,0.008009715984900145,-0.04604003632603272,0.0
45.0,0.002,44.950704973809394,90,1.4459584371799625,0.3027785527942034,-0.03542889436853568,-0.009606864177515717,0.44880224290621124,0.0007967082433879558,0.00020238048433721123,0.0028499585044317044,-0.03518766819960346,-0.009545587707354307,0.0
-15.0,0.010285714285714285,44.950704973809394,75,1.4484892597700885,0.3172751955393624,0.012864958029381084,-0.05833686369664985,0.4889457702240737,-0.01403478879539996,0.007755675295069708,0.015157002956134313,0.008412067669966909,-0.05587618030086681,0.0
-15.0,0.010285714285714285,44.950704973809394,90,1.4494281448795436,0.3211971922870651,-0.001983351871947628,-0.058494942021525005,0.4999720904153499,0.025386654232470128,0.010703324011251403,0.018882997560747405,0.006170770189084315,-0.05505706440097233,0.0
-25.0,0.014428571428571428,44.950704973809394,60,1.449778244443932,0.317769212279232,-0.06093188113035654,0.009882565444317282,0.49577035350347703,0.0024534624847649678,0.003813747911218107,-0.0015005638939413757,-0.06015224628921613,0.011094457113896627,0.0
5.0,0.002,44.950704973809394,90,1.4502235616592254,0.2917112717685316,0.032879376216936124,-0.08038754117987758,0.42204200985046864,0.0016288050108370644,-0.002391098924848789,-0.015936129980551605,0.03335451699811036,-0.08108505168816958,0.0
-25.0,0.026857142857142857,44.950704973809394,60,1.451265625790141,0.37207633095771214,-0.0745925280803254,0.023160224102367812,0.6758952902581788,0.00147070011947803,0.0022259137445521104,0.008484319340764657,-0.07404531537593095,0.023988433921469102,0.0
-5.0,0.006142857142857143,44.950704973809394,60,1.4514147561791668,0.29831528101043464,-0.011340683638938732,-0.04052001516678583,0.43232659839991694,-0.0007576684056279093,-0.0010560288929767347,0.014009323805299623,-0.01156670770227635,-0.04083504472274932,0.0
-45.0,0.026857142857142857,44.950704973809394,90,1.451587926455982,0.12115650656307651,0.034769749727928304,-0.08417621823783389,0.072,0.0,0.0,0.0,0.034769749727928304,-0.08417621823783389,0.0
45.0,0.031,44.950704973809394,75,1.4524170703301602,0.40936204296497786,0.06598786505891534,-0.1008885941510989,0.8183100012321713,-0.0010452795444004792,-0.026916036066571003,0.00893235736440623,0.06555996728915006,-0.11190699766382943,0.0
45.0,0.010285714285714285,44.950704973809394,90,1.4534029190424858,0.3130319714200738,-0.0040473172675343505,-0.04911214440440333,0.4767252370398783,-0.005343976161776842,-0.00041216013876355095,0.012493555085160146,-0.005720152660677234,-0.04924116370518125,0.0
-5.0,0.006142857142857143,44.950704973809394,75,1.4539209845674133,0.30505360532280507,0.023612792745414186,-0.07890470885825512,0.45209950171431945,0.006057285481667618,-0.00018806405056248643,0.014254960802202454,0.025460589520066378,-0.07896207847491082,0.0
5.0,0.006142857142857143,44.950704973809394,90,1.454324701863942,0.3011694045188994,0.041869891120845416,-0.0945920814207929,0.44107839981686886,-0.0016076179164881133,0.003054167067660929,0.012683444089680584,0.04138572579024278,-0.09367225974372421,0.0
-35.0,0.018571428571428572,44.950704973809394,60,1.4545627216744799,0.33381357922680716,-0.05235637274463836,-0.004114545077154628,0.5541614702092323,8.967989273689358e-05,-0.00017267913318116945,-0.02273704648263042,-0.052326436378659184,-0.004172187716659617,0.0
-25.0,0.006142857142857143,44.950704973809394,90,1.4549954258003381,0.12115650656307651,-0.17242314418687443,0.13835293763927306,0.072,0.0,0.0,0.0,-0.17242314418687443,0.13835293763927306,0.0
45.0,0.002,44.950704973809394,75,1.455296885680308,0.3015398987813142,-0.01964112773843185,-0.03975265066374805,0.44303600055628606,0.006917529822551283,-0.002207767585629128,0.009808163821682925,-0.017555216495923016,-0.04041838067805133,0.0
-35.0,0.022714285714285715,44.950704973809394,60,1.4557413055566741,0.35208848035225493,-0.06713769194479567,0.007793128307625031,0.6021928174094648,0.02184526025669542,-0.017524092220580767,0.016648866951793906,-0.05944622745811627,0.0016230973081279767,0.0
15.0,0.006142857142857143,44.950704973809394,75,1.4559252362955362,0.29850862373341297,-0.00805620525544807,-0.051137489752555075,0.43791632732531965,0.001856429560171402,0.00036987112948916323,-0.002829191166342504,-0.007502045022383279,-0.051027080030732544,0.0
-35.0,0.026857142857142857,44.950704973809394,75,1.455984320815415,0.37470373479897506,-0.05890102046148686,0.0012137696231178255,0.6861609898081065,-0.008930731553435378,0.008099339629999112,0.006712450069059628,-0.06224739892904615,0.004248622431883842,0.0
25.0,0.014428571428571428,44.950704973809394,60,1.456576280157282,0.3300204243909616,0.012793185893181527,-0.0707855280992173,0.5302761640250925,-0.0017394625965291843,0.0009597843156039509,0.01195216298868651,0.012219127708862762,-0.07046877967205789,0.0
-35.0,0.022714285714285715,44.950704973809394,75,1.45666779799395,0.12115650656307651,-0.00037289330432437734,-0.05883669564974864,0.072,0.0,0.0,0.0,-0.00037289330432437734,-0.05883669564974864,0.0
5.0,0.002,44.950704973809394,60,1.458012186648385,0.2867013573944427,-0.017550810705410716,-0.04572161065456528,0.40133836691141284,0.015147572864828984,-0.009452812631559615,0.006422000484676005,-0.01320798100383302,-0.04843174486722875,0.0
45.0,0.002,44.950704973809394,60,1.4591538317280348,0.30051691537182085,-0.009479271622177503,-0.05344854902749377,0.4399082853339657,0.005713419726092739,-0.005982689275820241,0.010196787840968113,-0.0077622923498676,-0.05524644835429134,0.0
-45.0,0.014428571428571428,44.950704973809394,60,1.4596930163611201,0.3195611681222419,-0.06802957509679411,0.004777950833407394,0.5046386556224008,-0.0010128390253094643,0.0017957149417292123,-0.011713851537233921,-0.0683532391188418,0.005351791597800944,0.0
-35.0,0.006142857142857143,44.950704973809394,60,1.4626107590946107,0.3032018812576672,-0.07017836193294909,-0.010520242290477889,0.453613469987307,0.02491958333725508,0.018143752111089012,-0.008872132194674975,-0.06262269738493613,-0.005019022517322929,0.0
-35.0,0.026857142857142857,44.950704973809394,60,1.46321394279456,0.3712166065227904,-0.07754776162500394,0.007854333801943676,0.6728214755901126,0.00846176148426192,-0.0031103794551919084,0.008340685992829222,-0.07440661524161099,0.00669970929558913,0.0
35.0,0.010285714285714285,44.950704973809394,60,1.4632798977202575,0.31177953844689127,-0.008468059664492465,-0.05981303475436148,0.4821389446361902,0.0026169871209781592,-0.003964606412950045,-0.01713119901472382,-0.007652136627792436,-0.06104911791191463,0.0
5.0,0.010285714285714285,44.950704973809394,60,1.4641466649595654,0.30676085142601117,-0.017557522698910456,-0.052596294321839474,0.45841593071272213,0.0024668630902477395,-0.002914041564180403,0.01028637850541525,-0.01680078567699466,-0.05349020819315824,0.0
-15.0,0.010285714285714285,44.950704973809394,60,1.4644874285934162,0.3086839676807937,-0.06131890568643571,-0.005820764880157721,0.4626401886666929,-0.011406209051327831,0.00134629374247984,0.015344563094354946,-0.06483981955259617,-0.00540518558606522,0.0
-25.0,0.039285714285714285,44.950704973809394,75,1.4662091216560809,0.12115650656307651,0.460250152321146,-0.36324586570367046,0.072,0.0,0.0,0.0,0.460250152321146,-0.36324586570367046,0.0
-45.0,0.018571428571428572,44.950704973809394,60,1.4662706797536278,0.3363971074031046,-0.07454513500555605,0.002938642716113442,0.5548774639825843,-0.0036654484517217867,0.0022075922487013386,0.0005562445146090056,-0.07577818126205045,0.0036812703629020872,0.0
-5.0,0.006142857142857143,44.950704973809394,90,1.4668646601490023,0.12115650656307651,0.00010164961572685588,-0.0732638166326383,0.072,0.0,0.0,0.0,0.00010164961572685588,-0.0732638166326383,0.0
35.0,0.002,44.950704973809394,75,1.4670290947817626,0.3016943033458678,-0.008476196647157777,-0.06467227367208629,0.44384617686436856,-0.0025348818079409807,-0.0001245399257421287,0.008632043958782809,-0.009240956048268646,-0.06470984665822181,0.0
-35.0,0.026857142857142857,44.950704973809394,90,1.4703352068003295,0.12115650656307651,-0.09627624216965545,0.020171432743999435,0.072,0.0,0.0,0.0,-0.09627624216965545,0.020171432743999435,0.0
